x1,y1,theta1,x2,y2,theta2
0.039999999999999994,1.0639637319324417e-19,5.551115123125782e-18,0.039999999999999994,1.1102230246251568e-19,5.551115123125782e-18
0.04166666666666666,1.1564823173178714e-19,5.7824115865893565e-18,0.04166666666666666,1.2046690805394497e-19,5.7824115865893565e-18
0.04333333333333332,1.2528558437610272e-19,6.013708050052931e-18,0.04333333333333332,1.3029700775114687e-19,6.013708050052931e-18
0.044999999999999984,1.3530843112619095e-19,6.245004513516505e-18,0.044999999999999984,1.405126015541214e-19,6.245004513516505e-18
0.04666666666666665,1.457167719820518e-19,6.476300976980079e-18,0.04666666666666665,1.5111368946286855e-19,6.476300976980079e-18
0.04833333333333331,1.5651060694368528e-19,6.707597440443653e-18,0.04833333333333331,1.6210027147738833e-19,6.707597440443653e-18
0.049999999999999975,1.6768993601109137e-19,6.9388939039072276e-18,0.049999999999999975,1.7347234759768072e-19,6.9388939039072276e-18
0.05166666666666664,1.792547591842701e-19,7.170190367370802e-18,0.05166666666666664,1.8522991782374573e-19,7.170190367370802e-18
0.0533333333333333,1.9120507646322143e-19,7.401486830834377e-18,0.0533333333333333,1.973729821555834e-19,7.401486830834377e-18
0.054999999999999966,2.0354088784794539e-19,7.632783294297952e-18,0.054999999999999966,2.0990154059319368e-19,7.632783294297952e-18
0.05666666666666663,2.1626219333844197e-19,7.864079757761527e-18,0.05666666666666663,2.2281559313657656e-19,7.864079757761527e-18
0.05833333333333329,2.293689929347112e-19,8.095376221225102e-18,0.05833333333333329,2.361151397857321e-19,8.095376221225102e-18
0.059999999999999956,2.42861286636753e-19,8.326672684688677e-18,0.059999999999999956,2.4980018054066025e-19,8.326672684688677e-18
0.06166666666666662,2.567390744445675e-19,8.557969148152252e-18,0.06166666666666662,2.6387071540136104e-19,8.557969148152252e-18
0.06333333333333328,2.7100235635815455e-19,8.789265611615827e-18,0.06333333333333328,2.7832674436783443e-19,8.789265611615827e-18
0.06499999999999995,2.8565113237751426e-19,9.020562075079402e-18,0.06499999999999995,2.9316826744008047e-19,9.020562075079402e-18
0.06666666666666661,3.006854025026466e-19,9.251858538542977e-18,0.06666666666666661,3.083952846180991e-19,9.251858538542977e-18
0.06833333333333327,3.161051667335516e-19,9.483155002006552e-18,0.06833333333333327,3.240077959018904e-19,9.483155002006552e-18
0.06999999999999994,3.319104250702292e-19,9.714451465470127e-18,0.06999999999999994,3.400058012914543e-19,9.714451465470127e-18
0.0716666666666666,3.4810117751267937e-19,9.945747928933702e-18,0.0716666666666666,3.563893007867908e-19,9.945747928933702e-18
0.07333333333333326,3.646774240609022e-19,1.0177044392397277e-17,0.07333333333333326,3.731582943879e-19,1.0177044392397277e-17
0.07499999999999993,3.816391647148977e-19,1.0408340855860852e-17,0.07499999999999993,3.9031278209478175e-19,1.0408340855860852e-17
0.07666666666666659,3.989863994746658e-19,1.0639637319324427e-17,0.07666666666666659,4.0785276390743616e-19,1.0639637319324427e-17
0.07833333333333325,4.1671912834020653e-19,1.0870933782788002e-17,0.07833333333333325,4.2577823982586317e-19,1.0870933782788002e-17
0.07999999999999992,4.348373513115199e-19,1.1102230246251577e-17,0.07999999999999992,4.440892098500628e-19,1.1102230246251577e-17
0.08166666666666658,4.533410683886058e-19,1.1333526709715152e-17,0.08166666666666658,4.627856739800351e-19,1.1333526709715152e-17
0.08333333333333325,4.722302795714644e-19,1.1564823173178727e-17,0.08333333333333325,4.8186763221578e-19,1.1564823173178727e-17
0.08499999999999991,4.915049848600956e-19,1.1796119636642302e-17,0.08499999999999991,5.013350845572975e-19,1.1796119636642302e-17
0.08666666666666657,5.111651842544995e-19,1.2027416100105877e-17,0.08666666666666657,5.211880310045877e-19,1.2027416100105877e-17
0.08833333333333324,5.31210877754676e-19,1.2258712563569452e-17,0.08833333333333324,5.414264715576504e-19,1.2258712563569452e-17
0.0899999999999999,5.5164206536062505e-19,1.2490009027033027e-17,0.0899999999999999,5.620504062164858e-19,1.2490009027033027e-17
0.09166666666666656,5.724587470723468e-19,1.2721305490496602e-17,0.09166666666666656,5.830598349810938e-19,1.2721305490496602e-17
0.09333333333333323,5.936609228898411e-19,1.2952601953960177e-17,0.09333333333333323,6.044547578514745e-19,1.2952601953960177e-17
0.09499999999999989,6.152485928131081e-19,1.3183898417423752e-17,0.09499999999999989,6.262351748276278e-19,1.3183898417423752e-17
0.09666666666666655,6.372217568421476e-19,1.3415194880887327e-17,0.09666666666666655,6.484010859095537e-19,1.3415194880887327e-17
0.09833333333333322,6.595804149769598e-19,1.3646491344350902e-17,0.09833333333333322,6.709524910972522e-19,1.3646491344350902e-17
0.09999999999999988,6.823245672175447e-19,1.3877787807814475e-17,0.09999999999999988,6.938893903907234e-19,1.3877787807814475e-17
0.10166666666666654,7.054542135639021e-19,1.410908427127805e-17,0.10166666666666654,7.172117837899672e-19,1.410908427127805e-17
0.10333333333333321,7.289693540160323e-19,1.4340380734741622e-17,0.10333333333333321,7.409196712949835e-19,1.4340380734741622e-17
0.10499999999999987,7.528699885739349e-19,1.4571677198205196e-17,0.10499999999999987,7.650130529057725e-19,1.4571677198205196e-17
0.10666666666666653,7.771561172376103e-19,1.480297366166877e-17,0.10666666666666653,7.894919286223342e-19,1.480297366166877e-17
0.1083333333333332,8.018277400070582e-19,1.5034270125132343e-17,0.1083333333333332,8.143562984446684e-19,1.5034270125132343e-17
0.10999999999999986,8.268848568822788e-19,1.5265566588595916e-17,0.10999999999999986,8.396061623727754e-19,1.5265566588595916e-17
0.11166666666666653,8.52327467863272e-19,1.549686305205949e-17,0.11166666666666653,8.652415204066549e-19,1.549686305205949e-17
0.11333333333333319,8.781555729500378e-19,1.5728159515523063e-17,0.11333333333333319,8.91262372546307e-19,1.5728159515523063e-17
0.11499999999999985,9.043691721425762e-19,1.5959455978986636e-17,0.11499999999999985,9.176687187917318e-19,1.5959455978986636e-17
0.11666666666666652,9.309682654408872e-19,1.619075244245021e-17,0.11666666666666652,9.444605591429292e-19,1.619075244245021e-17
0.11833333333333318,9.579528528449708e-19,1.6422048905913783e-17,0.11833333333333318,9.716378935998993e-19,1.6422048905913783e-17
0.11999999999999984,9.853229343548271e-19,1.6653345369377357e-17,0.11999999999999984,9.99200722162642e-19,1.6653345369377357e-17
0.1216666666666665,1.013078509970456e-18,1.688464183284093e-17,0.1216666666666665,1.0271490448311571e-18,1.688464183284093e-17
0.12333333333333317,1.0412195796918576e-18,1.7115938296304504e-17,0.12333333333333317,1.055482861605445e-18,1.7115938296304504e-17
0.12499999999999983,1.0697461435190319e-18,1.7347234759768077e-17,0.12499999999999983,1.0842021724855054e-18,1.7347234759768077e-17
0.1266666666666665,1.0986582014519787e-18,1.757853122323165e-17,0.1266666666666665,1.1133069774713385e-18,1.757853122323165e-17
0.1283333333333332,1.127955753490698e-18,1.7809827686695224e-17,0.1283333333333332,1.1427972765629442e-18,1.7809827686695224e-17
0.12999999999999987,1.15763879963519e-18,1.8041124150158797e-17,0.12999999999999987,1.1726730697603226e-18,1.8041124150158797e-17
0.13166666666666654,1.1877073398854547e-18,1.827242061362237e-17,0.13166666666666654,1.2029343570634737e-18,1.827242061362237e-17
0.13333333333333322,1.218161374241492e-18,1.8503717077085944e-17,0.13333333333333322,1.2335811384723974e-18,1.8503717077085944e-17
0.1349999999999999,1.2490009027033018e-18,1.8735013540549518e-17,0.1349999999999999,1.2646134139870935e-18,1.8735013540549518e-17
0.13666666666666658,1.2802259252708844e-18,1.896631000401309e-17,0.13666666666666658,1.2960311836075623e-18,1.896631000401309e-17
0.13833333333333325,1.3118364419442396e-18,1.9197606467476665e-17,0.13833333333333325,1.3278344473338037e-18,1.9197606467476665e-17
0.13999999999999993,1.3438324527233674e-18,1.9428902930940238e-17,0.13999999999999993,1.3600232051658178e-18,1.9428902930940238e-17
0.1416666666666666,1.376213957608268e-18,1.9660199394403812e-17,0.1416666666666666,1.3925974571036045e-18,1.9660199394403812e-17
0.14333333333333328,1.4089809565989409e-18,1.9891495857867385e-17,0.14333333333333328,1.4255572031471639e-18,1.9891495857867385e-17
0.14499999999999996,1.4421334496953865e-18,2.012279232133096e-17,0.14499999999999996,1.4589024432964959e-18,2.012279232133096e-17
0.14666666666666664,1.4756714368976047e-18,2.0354088784794532e-17,0.14666666666666664,1.4926331775516005e-18,2.0354088784794532e-17
0.14833333333333332,1.5095949182055956e-18,2.0585385248258106e-17,0.14833333333333332,1.5267494059124776e-18,2.0585385248258106e-17
0.15,1.5439038936193591e-18,2.081668171172168e-17,0.15,1.5612511283791274e-18,2.081668171172168e-17
0.15166666666666667,1.5785983631388953e-18,2.1047978175185252e-17,0.15166666666666667,1.5961383449515498e-18,2.1047978175185252e-17
0.15333333333333335,1.6136783267642041e-18,2.1279274638648826e-17,0.15333333333333335,1.6314110556297448e-18,2.1279274638648826e-17
0.15500000000000003,1.6491437844952856e-18,2.15105711021124e-17,0.15500000000000003,1.6670692604137125e-18,2.15105711021124e-17
0.1566666666666667,1.6849947363321395e-18,2.1741867565575973e-17,0.1566666666666667,1.7031129593034529e-18,2.1741867565575973e-17
0.15833333333333338,1.721231182274766e-18,2.1973164029039546e-17,0.15833333333333338,1.7395421522989656e-18,2.1973164029039546e-17
0.16000000000000006,1.7578531223231654e-18,2.220446049250312e-17,0.16000000000000006,1.7763568394002513e-18,2.220446049250312e-17
0.16166666666666674,1.7948605564773375e-18,2.2435756955966693e-17,0.16166666666666674,1.8135570206073094e-18,2.2435756955966693e-17
0.1633333333333334,1.832253484737282e-18,2.2667053419430267e-17,0.1633333333333334,1.8511426959201403e-18,2.2667053419430267e-17
0.1650000000000001,1.870031907102999e-18,2.289834988289384e-17,0.1650000000000001,1.8891138653387436e-18,2.289834988289384e-17
0.16666666666666677,1.9081958235744887e-18,2.3129646346357414e-17,0.16666666666666677,1.92747052886312e-18,2.3129646346357414e-17
0.16833333333333345,1.946745234151751e-18,2.3360942809820987e-17,0.16833333333333345,1.9662126864932685e-18,2.3360942809820987e-17
0.17000000000000012,1.985680138834786e-18,2.359223927328456e-17,0.17000000000000012,2.0053403382291896e-18,2.359223927328456e-17
0.1716666666666668,2.0250005376235936e-18,2.3823535736748134e-17,0.1716666666666668,2.0448534840708836e-18,2.3823535736748134e-17
0.17333333333333348,2.064706430518174e-18,2.4054832200211707e-17,0.17333333333333348,2.08475212401835e-18,2.4054832200211707e-17
0.17500000000000016,2.1047978175185268e-18,2.428612866367528e-17,0.17500000000000016,2.1250362580715892e-18,2.428612866367528e-17
0.17666666666666683,2.1452746986246524e-18,2.4517425127138854e-17,0.17666666666666683,2.165705886230601e-18,2.4517425127138854e-17
0.1783333333333335,2.1861370738365506e-18,2.4748721590602428e-17,0.1783333333333335,2.2067610084953855e-18,2.4748721590602428e-17
0.1800000000000002,2.227384943154221e-18,2.4980018054066e-17,0.1800000000000002,2.2482016248659425e-18,2.4980018054066e-17
0.18166666666666687,2.2690183065776645e-18,2.5211314517529575e-17,0.18166666666666687,2.2900277353422723e-18,2.5211314517529575e-17
0.18333333333333354,2.3110371641068804e-18,2.5442610980993148e-17,0.18333333333333354,2.3322393399243746e-18,2.5442610980993148e-17
0.18500000000000022,2.353441515741869e-18,2.5673907444456722e-17,0.18500000000000022,2.3748364386122493e-18,2.5673907444456722e-17
0.1866666666666669,2.3962313614826302e-18,2.5905203907920295e-17,0.1866666666666669,2.417819031405897e-18,2.5905203907920295e-17
0.18833333333333357,2.4394067013291642e-18,2.613650037138387e-17,0.18833333333333357,2.461187118305317e-18,2.613650037138387e-17
0.19000000000000025,2.4829675352814707e-18,2.6367796834847442e-17,0.19000000000000025,2.5049406993105097e-18,2.6367796834847442e-17
0.19166666666666693,2.5269138633395496e-18,2.6599093298311015e-17,0.19166666666666693,2.549079774421475e-18,2.6599093298311015e-17
0.1933333333333336,2.5712456855034013e-18,2.683038976177459e-17,0.1933333333333336,2.5936043436382132e-18,2.683038976177459e-17
0.19500000000000028,2.6159630017730255e-18,2.7061686225238162e-17,0.19500000000000028,2.638514406960724e-18,2.7061686225238162e-17
0.19666666666666696,2.6610658121484225e-18,2.7292982688701736e-17,0.19666666666666696,2.6838099643890073e-18,2.7292982688701736e-17
0.19833333333333364,2.706554116629592e-18,2.752427915216531e-17,0.19833333333333364,2.729491015923063e-18,2.752427915216531e-17
0.20000000000000032,2.7524279152165343e-18,2.7755575615628883e-17,0.20000000000000032,2.7755575615628915e-18,2.7755575615628883e-17
0.201666666666667,2.798687207909249e-18,2.7986872079092456e-17,0.201666666666667,2.8220096013084927e-18,2.7986872079092456e-17
0.20333333333333367,2.8453319947077367e-18,2.821816854255603e-17,0.20333333333333367,2.8688471351598663e-18,2.821816854255603e-17
0.20500000000000035,2.8923622756119967e-18,2.84494650060196e-17,0.20500000000000035,2.916070163117013e-18,2.84494650060196e-17
0.20666666666666703,2.9397780506220293e-18,2.8680761469483177e-17,0.20666666666666703,2.9636786851799317e-18,2.8680761469483177e-17
0.2083333333333337,2.9875793197378346e-18,2.891205793294675e-17,0.2083333333333337,3.0116727013486235e-18,2.891205793294675e-17
0.21000000000000038,3.0357660829594124e-18,2.9143354396410323e-17,0.21000000000000038,3.0600522116230877e-18,2.9143354396410323e-17
0.21166666666666706,3.084338340286763e-18,2.9374650859873897e-17,0.21166666666666706,3.1088172160033244e-18,2.9374650859873897e-17
0.21333333333333374,3.133296091719886e-18,2.960594732333747e-17,0.21333333333333374,3.157967714489334e-18,2.960594732333747e-17
0.2150000000000004,3.182639337258782e-18,2.9837243786801044e-17,0.2150000000000004,3.207503707081116e-18,2.9837243786801044e-17
0.2166666666666671,3.2323680769034505e-18,3.006854025026462e-17,0.2166666666666671,3.2574251937786707e-18,3.006854025026462e-17
0.21833333333333377,3.2824823106538917e-18,3.029983671372819e-17,0.21833333333333377,3.307732174581998e-18,3.029983671372819e-17
0.22000000000000045,3.3329820385101054e-18,3.0531133177191764e-17,0.22000000000000045,3.358424649491098e-18,3.0531133177191764e-17
0.22166666666666712,3.3838672604720915e-18,3.076242964065534e-17,0.22166666666666712,3.4095026185059706e-18,3.076242964065534e-17
0.2233333333333338,3.4351379765398505e-18,3.099372610411891e-17,0.2233333333333338,3.460966081626616e-18,3.099372610411891e-17
0.22500000000000048,3.486794186713382e-18,3.1225022567582485e-17,0.22500000000000048,3.5128150388530334e-18,3.1225022567582485e-17
0.22666666666666715,3.538835890992686e-18,3.145631903104606e-17,0.22666666666666715,3.565049490185224e-18,3.145631903104606e-17
0.22833333333333383,3.5912630893777625e-18,3.168761549450963e-17,0.22833333333333383,3.617669435623187e-18,3.168761549450963e-17
0.2300000000000005,3.644075781868612e-18,3.1918911957973205e-17,0.2300000000000005,3.6706748751669224e-18,3.1918911957973205e-17
0.2316666666666672,3.6972739684652344e-18,3.215020842143678e-17,0.2316666666666672,3.724065808816431e-18,3.215020842143678e-17
0.23333333333333386,3.750857649167629e-18,3.238150488490035e-17,0.23333333333333386,3.777842236571712e-18,3.238150488490035e-17
0.23500000000000054,3.804826823975796e-18,3.2612801348363925e-17,0.23500000000000054,3.8320041584327655e-18,3.2612801348363925e-17
0.23666666666666722,3.859181492889736e-18,3.28440978118275e-17,0.23666666666666722,3.886551574399592e-18,3.28440978118275e-17
0.2383333333333339,3.9139216559094485e-18,3.307539427529107e-17,0.2383333333333339,3.941484484472191e-18,3.307539427529107e-17
0.24000000000000057,3.9690473130349335e-18,3.3306690738754646e-17,0.24000000000000057,3.996802888650562e-18,3.3306690738754646e-17
0.24166666666666725,4.0245584642661914e-18,3.353798720221822e-17,0.24166666666666725,4.0525067869347056e-18,3.353798720221822e-17
0.24333333333333393,4.080455109603222e-18,3.376928366568179e-17,0.24333333333333393,4.108596179324622e-18,3.376928366568179e-17
0.2450000000000006,4.136737249046025e-18,3.4000580129145366e-17,0.2450000000000006,4.165071065820312e-18,3.4000580129145366e-17
0.24666666666666728,4.1934048825946005e-18,3.423187659260894e-17,0.24666666666666728,4.2219314464217736e-18,3.423187659260894e-17
0.24833333333333396,4.250458010248949e-18,3.446317305607251e-17,0.24833333333333396,4.279177321129008e-18,3.446317305607251e-17
0.2500000000000006,4.3078966320090695e-18,3.4694469519536086e-17,0.2500000000000006,4.3368086899420154e-18,3.4694469519536086e-17
0.25166666666666726,4.365720747874963e-18,3.492576598299966e-17,0.25166666666666726,4.3948255528607956e-18,3.492576598299966e-17
0.2533333333333339,4.423930357846629e-18,3.5157062446463233e-17,0.2533333333333339,4.453227909885348e-18,3.5157062446463233e-17
0.25500000000000056,4.482525461924068e-18,3.5388358909926807e-17,0.25500000000000056,4.512015761015673e-18,3.5388358909926807e-17
0.2566666666666672,4.541506060107279e-18,3.561965537339038e-17,0.2566666666666672,4.571189106251771e-18,3.561965537339038e-17
0.25833333333333386,4.600872152396263e-18,3.5850951836853954e-17,0.25833333333333386,4.630747945593641e-18,3.5850951836853954e-17
0.2600000000000005,4.66062373879102e-18,3.608224830031753e-17,0.2600000000000005,4.690692279041284e-18,3.608224830031753e-17
0.26166666666666716,4.720760819291549e-18,3.63135447637811e-17,0.26166666666666716,4.751022106594699e-18,3.63135447637811e-17
0.2633333333333338,4.7812833938978505e-18,3.6544841227244674e-17,0.2633333333333338,4.811737428253888e-18,3.6544841227244674e-17
0.26500000000000046,4.842191462609925e-18,3.677613769070825e-17,0.26500000000000046,4.872838244018848e-18,3.677613769070825e-17
0.2666666666666671,4.9034850254277724e-18,3.700743415417182e-17,0.2666666666666671,4.934324553889582e-18,3.700743415417182e-17
0.26833333333333376,4.965164082351392e-18,3.7238730617635394e-17,0.26833333333333376,4.996196357866088e-18,3.7238730617635394e-17
0.2700000000000004,5.027228633380784e-18,3.747002708109897e-17,0.2700000000000004,5.058453655948366e-18,3.747002708109897e-17
0.27166666666666706,5.089678678515949e-18,3.770132354456254e-17,0.27166666666666706,5.1210964481364174e-18,3.770132354456254e-17
0.2733333333333337,5.152514217756887e-18,3.7932620008026115e-17,0.2733333333333337,5.1841247344302414e-18,3.7932620008026115e-17
0.27500000000000036,5.215735251103597e-18,3.816391647148969e-17,0.27500000000000036,5.247538514829838e-18,3.816391647148969e-17
0.276666666666667,5.27934177855608e-18,3.839521293495326e-17,0.276666666666667,5.311337789335207e-18,3.839521293495326e-17
0.27833333333333365,5.343333800114336e-18,3.8626509398416835e-17,0.27833333333333365,5.375522557946349e-18,3.8626509398416835e-17
0.2800000000000003,5.4077113157783635e-18,3.885780586188041e-17,0.2800000000000003,5.4400928206632634e-18,3.885780586188041e-17
0.28166666666666695,5.472474325548164e-18,3.908910232534398e-17,0.28166666666666695,5.50504857748595e-18,3.908910232534398e-17
0.2833333333333336,5.5376228294237375e-18,3.9320398788807556e-17,0.2833333333333336,5.5703898284144095e-18,3.9320398788807556e-17
0.28500000000000025,5.603156827405084e-18,3.955169525227113e-17,0.28500000000000025,5.636116573448642e-18,3.955169525227113e-17
0.2866666666666669,5.669076319492202e-18,3.97829917157347e-17,0.2866666666666669,5.702228812588647e-18,3.97829917157347e-17
0.28833333333333355,5.735381305685093e-18,4.0014288179198276e-17,0.28833333333333355,5.768726545834424e-18,4.0014288179198276e-17
0.2900000000000002,5.802071785983757e-18,4.024558464266185e-17,0.2900000000000002,5.835609773185974e-18,4.024558464266185e-17
0.29166666666666685,5.8691477603881934e-18,4.047688110612542e-17,0.29166666666666685,5.902878494643297e-18,4.047688110612542e-17
0.2933333333333335,5.936609228898402e-18,4.0708177569588996e-17,0.2933333333333335,5.970532710206393e-18,4.0708177569588996e-17
0.29500000000000015,6.004456191514384e-18,4.093947403305257e-17,0.29500000000000015,6.038572419875261e-18,4.093947403305257e-17
0.2966666666666668,6.072688648236139e-18,4.1170770496516143e-17,0.2966666666666668,6.106997623649901e-18,4.1170770496516143e-17
0.29833333333333345,6.1413065990636654e-18,4.1402066959979717e-17,0.29833333333333345,6.175808321530315e-18,4.1402066959979717e-17
0.3000000000000001,6.210310043996965e-18,4.163336342344329e-17,0.3000000000000001,6.2450045135165e-18,4.163336342344329e-17
0.30166666666666675,6.279698983036037e-18,4.1864659886906864e-17,0.30166666666666675,6.314586199608459e-18,4.1864659886906864e-17
0.3033333333333334,6.349473416180882e-18,4.209595635037044e-17,0.3033333333333334,6.38455337980619e-18,4.209595635037044e-17
0.30500000000000005,6.419633343431499e-18,4.232725281383401e-17,0.30500000000000005,6.454906054109694e-18,4.232725281383401e-17
0.3066666666666667,6.490178764787889e-18,4.2558549277297584e-17,0.3066666666666667,6.52564422251897e-18,4.2558549277297584e-17
0.30833333333333335,6.561109680250052e-18,4.278984574076116e-17,0.30833333333333335,6.596767885034019e-18,4.278984574076116e-17
0.31,6.632426089817987e-18,4.302114220422473e-17,0.31,6.668277041654841e-18,4.302114220422473e-17
0.31166666666666665,6.704127993491695e-18,4.3252438667688304e-17,0.31166666666666665,6.740171692381435e-18,4.3252438667688304e-17
0.3133333333333333,6.7762153912711754e-18,4.348373513115188e-17,0.3133333333333333,6.8124518372138014e-18,4.348373513115188e-17
0.31499999999999995,6.848688283156429e-18,4.371503159461545e-17,0.31499999999999995,6.885117476151941e-18,4.371503159461545e-17
0.3166666666666666,6.9215466691474545e-18,4.3946328058079025e-17,0.3166666666666666,6.958168609195853e-18,4.3946328058079025e-17
0.31833333333333325,6.994790549244252e-18,4.41776245215426e-17,0.31833333333333325,7.031605236345539e-18,4.41776245215426e-17
0.3199999999999999,7.068419923446823e-18,4.440892098500617e-17,0.3199999999999999,7.105427357600996e-18,4.440892098500617e-17
0.32166666666666655,7.142434791755167e-18,4.4640217448469745e-17,0.32166666666666655,7.179634972962225e-18,4.4640217448469745e-17
0.3233333333333332,7.216835154169284e-18,4.487151391193332e-17,0.3233333333333332,7.254228082429228e-18,4.487151391193332e-17
0.32499999999999984,7.291621010689173e-18,4.510281037539689e-17,0.32499999999999984,7.329206686002003e-18,4.510281037539689e-17
0.3266666666666665,7.366792361314834e-18,4.5334106838860465e-17,0.3266666666666665,7.40457078368055e-18,4.5334106838860465e-17
0.32833333333333314,7.442349206046268e-18,4.556540330232404e-17,0.32833333333333314,7.480320375464871e-18,4.556540330232404e-17
0.3299999999999998,7.518291544883475e-18,4.579669976578761e-17,0.3299999999999998,7.556455461354964e-18,4.579669976578761e-17
0.33166666666666644,7.594619377826454e-18,4.6027996229251186e-17,0.33166666666666644,7.63297604135083e-18,4.6027996229251186e-17
0.3333333333333331,7.671332704875206e-18,4.625929269271476e-17,0.3333333333333331,7.709882115452469e-18,4.625929269271476e-17
0.33499999999999974,7.748431526029731e-18,4.649058915617833e-17,0.33499999999999974,7.787173683659879e-18,4.649058915617833e-17
0.3366666666666664,7.825915841290027e-18,4.6721885619641906e-17,0.3366666666666664,7.864850745973063e-18,4.6721885619641906e-17
0.33833333333333304,7.903785650656098e-18,4.695318208310548e-17,0.33833333333333304,7.94291330239202e-18,4.695318208310548e-17
0.3399999999999997,7.98204095412794e-18,4.7184478546569053e-17,0.3399999999999997,8.021361352916748e-18,4.7184478546569053e-17
0.34166666666666634,8.060681751705556e-18,4.7415775010032627e-17,0.34166666666666634,8.10019489754725e-18,4.7415775010032627e-17
0.343333333333333,8.139708043388944e-18,4.76470714734962e-17,0.343333333333333,8.179413936283524e-18,4.76470714734962e-17
0.34499999999999964,8.219119829178104e-18,4.7878367936959774e-17,0.34499999999999964,8.25901846912557e-18,4.7878367936959774e-17
0.3466666666666663,8.298917109073037e-18,4.810966440042335e-17,0.3466666666666663,8.339008496073389e-18,4.810966440042335e-17
0.34833333333333294,8.379099883073743e-18,4.834096086388692e-17,0.34833333333333294,8.419384017126981e-18,4.834096086388692e-17
0.3499999999999996,8.45966815118022e-18,4.8572257327350494e-17,0.3499999999999996,8.500145032286346e-18,4.8572257327350494e-17
0.35166666666666624,8.540621913392472e-18,4.880355379081407e-17,0.35166666666666624,8.581291541551483e-18,4.880355379081407e-17
0.3533333333333329,8.621961169710495e-18,4.903485025427764e-17,0.3533333333333329,8.662823544922393e-18,4.903485025427764e-17
0.35499999999999954,8.70368592013429e-18,4.9266146717741214e-17,0.35499999999999954,8.744741042399076e-18,4.9266146717741214e-17
0.3566666666666662,8.78579616466386e-18,4.949744318120479e-17,0.3566666666666662,8.827044033981531e-18,4.949744318120479e-17
0.35833333333333284,8.868291903299201e-18,4.972873964466836e-17,0.35833333333333284,8.909732519669758e-18,4.972873964466836e-17
0.3599999999999995,8.951173136040314e-18,4.9960036108131935e-17,0.3599999999999995,8.992806499463759e-18,4.9960036108131935e-17
0.36166666666666614,9.034439862887201e-18,5.019133257159551e-17,0.36166666666666614,9.076265973363532e-18,5.019133257159551e-17
0.3633333333333328,9.11809208383986e-18,5.042262903505908e-17,0.3633333333333328,9.160110941369077e-18,5.042262903505908e-17
0.36499999999999944,9.202129798898292e-18,5.0653925498522655e-17,0.36499999999999944,9.244341403480395e-18,5.0653925498522655e-17
